date,position,song,artist,popularity,duration_ms,album_type,total_tracks,release_date,is_explicit,album_cover_url
2024-05-30,46,Magnetic,ILLIT,92.0,160688,single,4,2024-03-25,False,https://i.scdn.co/image/ab67616d0000b273f037c5fb9de6c78726cb8e2c
2023-08-28,22,,Selena Gomez,81.0,171655,single,1,2023-08-25,False,https://i.scdn.co/image/ab67616d0000b273fabd32dd9cefca8714c0ed41
2023-07-03,27,Tá OK,DENNIS & MC Kevin o Chris,92.0,92093,single,1,2023-05-04,False,https://i.scdn.co/image/ab67616d0000b2736b19d46024e623f257363a36
2024-03-11,43,Houdini,Dua Lipa,94.0,185917,single,1,2023-11-09,False,https://i.scdn.co/image/ab67616d0000b273001d5706fddc72561f6488af
2023-10-29,50,fukumean,Gunna,95.0,125040,album,15,2023-06-16,True,https://i.scdn.co/image/ab67616d0000b273017d5e26552345c4b1575b6c
2024-09-28,24,,Post Malone,86.0,178205,album,18,2024-08-15,True,https://i.scdn.co/image/ab67616d0000b27388208159b1b3c69eefdeb2e0
2023-12-11,34,Merry Christmas Everyone,Shakin' Stevens,,220160,album,13,1991-11-25,False,https://i.scdn.co/image/ab67616d0000b273d962f3b4235f8c6429a829fb
2024-05-01,24,Saturn,SZA,93.0,186191,single,5,2024-02-22,False,https://i.scdn.co/image/ab67616d0000b273d70916ee9e40c90380ba5f07
2024-07-03,25,,Taylor Swift,92.0,178426,album,18,2019-08-23,False,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
2024-09-15,28,Sweater Weather,The Neighbourhood,91.0,240400,album,11,2013-04-19,False,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921
2024-07-21,26,Austin (Boots Stop Workin'),Dasha,91.0,171782,album,8,2024-02-16,True,https://i.scdn.co/image/ab67616d0000b2734ccf88b66e04cfd247f287eb
2024-07-30,17,End of Beginning,Djo,,159245,album,13,2022-09-16,False,https://i.scdn.co/image/ab67616d0000b273fddfffec51b4580acae727c1
2024-02-18,29,Murder On The Dancefloor,Sophie Ellis-Bextor,94.0,230013,album,15,2002-06-06,False,https://i.scdn.co/image/ab67616d0000b273b736151ed1c04f2d41d5f69e
2023-09-16,44,,Taylor Swift,83.0,231000,album,13,2014-10-27,maybe,https://i.scdn.co/image/ab67616d0000b2739abdf14e6058bd3903686148
2023-10-06,21,Que Onda,Calle 24 & Chino Pacas & Fuerza Regida,91.0,191466,single,1,2023-08-30,True,https://i.scdn.co/image/ab67616d0000b273c069abd6ab0ed961aa7b2d39
2024-01-31,1,La Diabla,,99.0,172264,single,1,2023-11-30,False,https://i.scdn.co/image/ab67616d0000b2731501c770de50a22b25d67611
2024-05-29,7,CHIHIRO,Billie Eilish,94.0,303440,album,10,2024-05-17,False,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
2023-06-15,38,Starboy,The Weeknd,93.0,230453,album,18,2016-11-25,True,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452
2023-12-07,45,Sleigh Ride,,,181266,album,15,2020-12-04,False,https://i.scdn.co/image/ab67616d0000b2731f0d5a8ff630fd5944c3936d
2023-07-09,4,Sparks Fly (Taylor’s Version),,0.0,261230,album,22,2023-07-07,False,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481
2023-09-25,7,vampire,Olivia Rodrigo,,219724,album,12,2023-09-08,True,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
2024-05-17,1,,Tommy Richman,96.0,155151,single,2,2024-04-26,False,https://i.scdn.co/image/ab67616d0000b273ce31aff39a003828576d3930
2024-11-06,10,St. Chroma (feat. Daniel Caesar),"Tyler, The Creator",88.0,197019,album,14,2024-10-28,True,https://i.scdn.co/image/ab67616d0000b273232374a6a869e62826f3f1f7
2023-07-23,46,See You Again (feat. Kali Uchis),,95.0,180386,album,14,2017-07-21,True,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3
2023-08-29,10,,Gunna,96.0,125040,album,15,2023-06-16,True,https://i.scdn.co/image/ab67616d0000b273017d5e26552345c4b1575b6c
2024-01-27,12,La Víctima,Xavi,96.0,156345,single,1,2023-08-17,True,https://i.scdn.co/image/ab67616d0000b2730e8dc9720dd03d86627fa54b
2024-01-11,34,Surround Sound (feat. 21 Savage & Baby Tate),JID,94.0,229938,album,16,2022-10-31,True,https://i.scdn.co/image/ab67616d0000b273cae6e44dcc84e2035c3ad092
2023-08-26,38,East Side of Sorrow,,43.0,209320,album,16,2023-08-25,True,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
2024-03-27,47,Like Crazy,,91.0,212241,single,6,2023-03-24,False,https://i.scdn.co/image/ab67616d0000b2732b46078245d0120690eb560d
2023-07-24,46,See You Again (feat. Kali Uchis),"Tyler, The Creator",95.0,180386,album,14,2017-07-21,True,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3
2024-03-04,45,"What Was I Made For? [From The Motion Picture ""Barbie""]",,94.0,222369,single,1,2023-07-13,False,https://i.scdn.co/image/ab67616d0000b273ed317ec13d3de9e01fb99c9e
2024-03-29,20,Madonna,Natanael Cano & Oscar Maydon,89.0,187087,single,1,2024-03-08,True,https://i.scdn.co/image/ab67616d0000b273fcd2820c9b859adc64a64b88
2024-11-20,13,,Linkin Park,77.0,190427,album,11,2024-11-15,True,https://i.scdn.co/image/ab67616d0000b273b11a5489e8cb11dd22b930a0
2023-08-14,7,bad idea right?,Olivia Rodrigo,82.0,184783,single,1,2023-08-11,True,https://i.scdn.co/image/ab67616d0000b2738bfab8d577ad17a7b74d9f5f
2023-06-08,15,Dance The Night (From Barbie The Album),Dua Lipa,,176579,single,1,2023-05-25,False,https://i.scdn.co/image/ab67616d0000b2737dd3ba455ee3390cb55b0192
2024-04-13,43,QLONA,KAROL G,,172797,album,9,2023-08-10,True,https://i.scdn.co/image/ab67616d0000b273d026bf9d7780f6a1267b4d03
2024-06-21,23,,Central Cee & Lil Baby,88.0,140733,single,1,2024-05-23,True,https://i.scdn.co/image/ab67616d0000b2737b588bf0555bde606f8b27c7
2023-10-03,50,,Alex Favela & Grupo Marca Registrada & Joaquin Medina,88.0,194769,single,1,2023-08-18,True,https://i.scdn.co/image/ab67616d0000b273c470398d2c6a0005706d9876
2023-12-27,12,Snowman,,,165900,album,13,2018-11-01,False,https://i.scdn.co/image/ab67616d0000b273d1410c1372fab1e516328fa8
2024-06-12,31,As It Was,,,167303,album,13,2022-05-20,False,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
2024-10-12,50,Después De La 1,Cris Mj & FloyyMenor,87.0,177600,single,2,2024-09-12,True,https://i.scdn.co/image/ab67616d0000b2739b4a2665bec0fc42d55a1215
2024-10-13,45,DOS DÍAS,Tito Double P,87.0,153928,album,21,2024-08-22,True,https://i.scdn.co/image/ab67616d0000b27347e9618ef7411438f9c9478b
2023-12-08,32,,,,267194,album,22,2023-10-13,True,https://i.scdn.co/image/ab67616d0000b2737b1fc51ff3257b5286a1ecec
2023-11-05,50,,Tom Odell,92.0,244360,album,15,2013-06-24,True,https://i.scdn.co/image/ab67616d0000b2731917a0f3f4152622a040913f
2024-06-05,31,,Taylor Swift,89.0,218004,album,16,2024-04-18,True,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
2023-05-23,6,,,91.0,200600,album,13,2023-03-10,False,https://i.scdn.co/image/ab67616d0000b27358039b5147731b6e52202e46
2024-09-11,3,Taste,Sabrina Carpenter,94.0,157279,album,12,2024-08-23,False,https://i.scdn.co/image/ab67616d0000b273fd8d7a8d96871e791cb1f626
2024-01-30,9,LUNA,Feid,,196800,album,10,2023-12-01,False,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242
2024-10-22,7,Espresso,Sabrina Carpenter,88.0,175459,album,12,2024-08-23,True,https://i.scdn.co/image/ab67616d0000b273fd8d7a8d96871e791cb1f626
2024-02-11,30,,SZA,93.0,201800,album,23,2022-12-09,True,https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1
2024-09-18,20,I Wanna Be Yours,Arctic Monkeys,,183956,album,12,2013-09-09,False,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
2024-06-22,27,Si Antes Te Hubiera Conocido,,0.0,195824,single,1,2024-06-21,False,https://i.scdn.co/image/ab67616d0000b273491678beaffcefac517a699e
2024-08-01,13,MILLION DOLLAR BABY,Tommy Richman,95.0,155151,single,2,2024-04-26,False,https://i.scdn.co/image/ab67616d0000b27301c0cd5da820e6128655854f
2024-09-14,34,Bye Bye Bye - From Deadpool and Wolverine Soundtrack,*NSYNC,90.0,200400,album,12,2000-03-21,False,https://i.scdn.co/image/ab67616d0000b273a6cb8fab778e1efc406a5909
2023-07-22,13,Daylight,,98.0,212953,single,1,2023-04-14,False,https://i.scdn.co/image/ab67616d0000b27395ca6a9b4083a86c149934ae
2023-12-10,44,Surround Sound (feat. 21 Savage & Baby Tate),JID,90.0,229938,album,16,2022-10-31,True,https://i.scdn.co/image/ab67616d0000b273cae6e44dcc84e2035c3ad092
2024-11-12,27,Bed Chem,Sabrina Carpenter,,171869,album,12,2024-08-23,False,https://i.scdn.co/image/ab67616d0000b273fd8d7a8d96871e791cb1f626
2024-07-14,28,,Djo,93.0,159245,album,13,2022-09-16,False,https://i.scdn.co/image/ab67616d0000b273fddfffec51b4580acae727c1
2023-08-24,25,I Wanna Be Yours,Arctic Monkeys,94.0,183956,album,12,2013-09-09,False,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
2023-12-03,37,Happy Xmas (War Is Over) - Remastered 2010,John Lennon,86.0,214333,compilation,119,2010-10-05,False,https://i.scdn.co/image/ab67616d0000b27361a389971d7842d02b0623ab
2023-08-23,20,,Peggy Gou,94.0,231545,single,1,2023-06-15,False,https://i.scdn.co/image/ab67616d0000b2739a8459318ff1a68ecfd74522
2024-08-18,21,Move,,91.0,177598,single,1,2024-06-07,False,https://i.scdn.co/image/ab67616d0000b27317a013a00d0a33f3dd49974d
2024-05-29,8,,Post Malone & Morgan Wallen,96.0,178205,single,1,2024-05-10,True,https://i.scdn.co/image/ab67616d0000b27397306976e3eb8aad53b754eb
2024-10-22,14,Please Please Please,Sabrina Carpenter,87.0,186365,album,12,2024-08-23,True,https://i.scdn.co/image/ab67616d0000b273fd8d7a8d96871e791cb1f626
2024-10-29,3,BIRDS OF A FEATHER,Billie Eilish,98.0,210373,album,10,2024-05-17,False,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
2023-12-14,30,,Olivia Rodrigo,,219724,album,12,2023-09-08,True,https://i.scdn.co/image/ab67616d0000b273e85259a1cae29a8d91f2093d
2023-12-11,9,Let It Snow! Let It Snow! Let It Snow!,,94.0,117146,album,12,1959-01-01,False,https://i.scdn.co/image/ab67616d0000b2736d88028a85c771f37374c8ea
2024-05-22,37,,Taylor Swift,88.0,261228,album,16,2024-04-18,True,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
2024-04-19,18,,Beyoncé,87.0,233456,album,27,2024-03-29,True,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599
2024-05-23,39,LUNA,Feid,,196800,album,10,2023-12-01,False,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242
2023-11-21,42,Another Love,,92.0,244360,album,15,2013-06-24,True,https://i.scdn.co/image/ab67616d0000b2731917a0f3f4152622a040913f
2024-11-19,35,A Bar Song (Tipsy),Shaboozey,84.0,171291,album,12,2024-05-31,True,https://i.scdn.co/image/ab67616d0000b27360df033c8f8b17384387666a
2023-08-04,22,un x100to,Grupo Frontera & Bad Bunny,97.0,194563,single,1,2023-04-17,False,https://i.scdn.co/image/ab67616d0000b273716c0b0ad51594ff788b5f06
2024-10-03,14,Sweater Weather,The Neighbourhood,91.0,240400,album,11,2013-04-22,False,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921
2023-12-25,33,Please Come Home for Christmas - 2013 Remaster,,88.0,177440,single,2,1978-11-27,False,https://i.scdn.co/image/ab67616d0000b2736d4362a2b2e39422000f8ed3
2023-08-04,5,Cruel Summer,,99.0,178426,album,18,2019-08-23,False,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
2024-03-24,46,LA PEOPLE II,Peso Pluma & Tito Double P & Joel De La P,0.0,141064,single,1,2024-03-21,True,https://i.scdn.co/image/ab67616d0000b273694b1ae08e866ffaf96f8600
2023-10-31,7,Seven (feat. Latto) (Explicit Ver.),Jung Kook & Latto,97.0,184400,single,3,2023-07-14,True,https://i.scdn.co/image/ab67616d0000b273bf5cce5a0e1ed03a626bdd74
2024-09-29,24,,Arctic Monkeys,91.0,183956,album,12,2013-09-09,False,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
2024-10-30,39,Diet Pepsi,Addison Rae,88.0,169697,single,1,2024-08-09,False,https://i.scdn.co/image/ab67616d0000b2734e5a5862355a5e953549292b
2023-10-08,16,Daylight,Drake,72.0,164142,album,23,2023-10-06,True,https://i.scdn.co/image/ab67616d0000b273931aeb0d63b3e45425bd7310
2024-05-11,25,,Feid,93.0,196800,album,10,2023-12-01,False,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242
2024-10-14,7,Si Antes Te Hubiera Conocido,KAROL G,95.0,195824,single,1,2024-06-21,False,https://i.scdn.co/image/ab67616d0000b273491678beaffcefac517a699e
2024-08-22,4,Espresso,Sabrina Carpenter,98.0,175459,single,1,2024-04-12,True,https://i.scdn.co/image/ab67616d0000b273659cd4673230913b3918e0d5
2024-02-01,28,Houdini,Dua Lipa,94.0,185917,single,1,2023-11-09,False,https://i.scdn.co/image/ab67616d0000b273001d5706fddc72561f6488af
2023-08-03,5,,Dua Lipa,96.0,176579,single,1,2023-05-25,False,https://i.scdn.co/image/ab67616d0000b2737dd3ba455ee3390cb55b0192
2024-03-18,4,CARNIVAL,¥$ & Kanye West & Ty Dolla $ign,97.0,264324,album,16,2024-02-09,True,https://i.scdn.co/image/ab67616d0000b2730a31b4026a452ae8c3f97a76
2023-06-06,28,,,81.0,215466,single,1,2023-06-02,True,https://i.scdn.co/image/ab67616d0000b273eac1ac267dc90bc625535a57
2023-07-14,23,,The Weeknd & Madonna,90.0,215466,single,1,2023-06-02,True,https://i.scdn.co/image/ab67616d0000b2734c8f092adc59b4bf4212389d
2023-12-11,37,The Christmas Song (Merry Christmas To You),Nat King Cole,,192160,album,19,1962,False,https://i.scdn.co/image/ab67616d0000b27330dc6027fd140c7ba68e900c
2024-01-06,15,I Wanna Be Yours,Arctic Monkeys,95.0,183956,album,12,2013-09-09,False,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
2024-01-30,43,Agora Hills,Doja Cat,86.0,265360,album,15,2023-09-20,True,https://i.scdn.co/image/ab67616d0000b273a840032f14ab22da396e43cb
2024-11-08,36,Mantra,JENNIE,,136627,single,1,2024-10-10,True,https://i.scdn.co/image/ab67616d0000b273a3775761df7db97cf6699e41
2023-08-23,15,,Bad Bunny,96.0,231704,single,1,2023-05-18,True,https://i.scdn.co/image/ab67616d0000b273ab5c9cd818ad6ed3e9b79cd1
2024-11-12,28,Locked out of Heaven,Bruno Mars,88.0,233478,album,10,2012-12-07,False,https://i.scdn.co/image/ab67616d0000b273926f43e7cce571e62720fd46
2023-11-15,4,Cruel Summer,Taylor Swift,99.0,178426,album,18,2019-08-23,False,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
2023-07-21,13,Flowers,Miley Cyrus,90.0,200600,album,13,2023-03-10,False,https://i.scdn.co/image/ab67616d0000b27358039b5147731b6e52202e46
2024-06-25,8,Beautiful Things,,,180304,album,15,2024-04-05,False,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
2023-09-07,25,MI EX TENÍA RAZÓN,,87.0,154374,album,9,2023-08-10,False,https://i.scdn.co/image/ab67616d0000b273d026bf9d7780f6a1267b4d03
2023-12-31,5,,Jung Kook,,183550,album,11,2023-11-03,True,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316
2024-03-29,16,Stick Season,Noah Kahan,95.0,182346,album,14,2022-10-14,False,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918
2024-09-25,15,,,90.0,266773,album,10,2000-07-10,False,https://i.scdn.co/image/ab67616d0000b2739164bafe9aaa168d93f4816a
2024-02-19,44,,Calle 24 & Chino Pacas & Fuerza Regida,94.0,191466,single,1,2023-08-30,True,https://i.scdn.co/image/ab67616d0000b273c8fd4190e32eed2dfcd00f66
2024-06-26,15,REAL GANGSTA LOVE,Trueno,88.0,145342,album,13,2024-05-23,True,https://i.scdn.co/image/ab67616d0000b27368a450f7bcdc187e20f0ba0a
2024-01-03,2,greedy,,98.0,131872,single,1,2023-09-15,True,https://i.scdn.co/image/ab67616d0000b27322fd802bc61db666c7c81aa8
2023-10-28,10,QLONA,KAROL G,94.0,172797,album,9,2023-08-10,True,https://i.scdn.co/image/ab67616d0000b273d026bf9d7780f6a1267b4d03
2023-07-14,18,Classy 101,,,195986,single,1,2023-03-31,True,https://i.scdn.co/image/ab67616d0000b27329ebee2b5fb008871fcd201a
2024-02-26,7,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd,80.0,244684,album,36,2024-02-09,False,https://i.scdn.co/image/ab67616d0000b273c87bfeef81a210ddb7f717b5
2024-07-18,42,HOT TO GO!,Chappell Roan,,184841,album,14,2023-09-22,False,https://i.scdn.co/image/ab67616d0000b27396fa88fb1789be437d5cb4b6
2024-08-05,16,I Had Some Help (Feat. Morgan Wallen),Post Malone & Morgan Wallen,95.0,178205,single,1,2024-05-10,True,https://i.scdn.co/image/ab67616d0000b27397306976e3eb8aad53b754eb
2024-06-16,40,The Night We Met,Lord Huron,,208211,album,14,2015-04-06,False,https://i.scdn.co/image/ab67616d0000b27317875a0610c23d8946454583
2024-04-05,6,,Future & Metro Boomin,94.0,267706,album,17,2024-03-22,True,https://i.scdn.co/image/ab67616d0000b273a46b07c291e6dfdee13b3ee8
2023-11-13,44,Columbia,Quevedo,94.0,186000,single,1,2023-07-07,False,https://i.scdn.co/image/ab67616d0000b273a00a817b017c6f6bf8460be9
2023-05-30,8,As It Was,Harry Styles,92.0,167303,album,13,2022-05-20,False,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
2024-01-01,42,Me Leva Pra Casa / Escrito Nas Estrelas / Saudade - Ao Vivo,,85.0,265450,album,25,2023-10-12,False,https://i.scdn.co/image/ab67616d0000b273a1e1725dc2508f171c909773
2024-05-28,48,THE DINER,Billie Eilish,88.0,186346,album,10,2024-05-17,False,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
2023-11-01,48,Ghostbusters,,78.0,245253,compilation,14,2016-07-15,False,https://i.scdn.co/image/ab67616d0000b273aed4808eac27b70ba532f0e4
2024-10-01,36,Seven (feat. Latto) (Explicit Ver.),,85.0,183550,album,11,2023-11-03,True,https://i.scdn.co/image/ab67616d0000b273741fd4807f442af3f7359316
2024-02-29,3,TEXAS HOLD 'EM,Beyoncé,,235636,single,3,2024-02-10,True,https://i.scdn.co/image/ab67616d0000b2736c1836a40380c147eab9c98f
2024-09-03,38,WILDFLOWER,Billie Eilish,,261466,album,10,2024-05-17,False,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
2024-06-03,44,SI NO ES CONTIGO,,81.0,156000,single,1,2024-05-23,True,https://i.scdn.co/image/ab67616d0000b273b5a456d85aa63ef612e73edb
2024-04-13,35,,Dua Lipa,92.0,185917,single,1,2023-11-09,False,https://i.scdn.co/image/ab67616d0000b273001d5706fddc72561f6488af
2023-05-29,27,Snow On The Beach (feat. More Lana Del Rey),Taylor Swift,80.0,229942,album,23,2023-05-26,True,https://i.scdn.co/image/ab67616d0000b273fa747621a53c8e2cc436dee0
2024-11-07,46,NIGHTS LIKE THIS,The Kid LAROI,,86983,album,20,2023-11-10,False,https://i.scdn.co/image/ab67616d0000b2732abb30c6296964d5d07458c2
2023-11-20,37,Now That We Don't Talk (Taylor's Version) (From The Vault),,92.0,146436,album,21,2023-10-26,False,https://i.scdn.co/image/ab67616d0000b273904445d70d04eb24d6bb79ac
2023-07-04,46,Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,The Weeknd & Madonna,81.0,215466,single,1,2023-06-02,True,https://i.scdn.co/image/ab67616d0000b2734c8f092adc59b4bf4212389d
2024-05-20,12,Beautiful Things,Benson Boone,,180304,album,15,2024-04-05,False,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
2024-08-14,29,,Dasha,91.0,171782,album,8,2024-02-16,True,https://i.scdn.co/image/ab67616d0000b2734ccf88b66e04cfd247f287eb
2024-03-05,9,My Love Mine All Mine,Mitski,98.0,137773,album,11,2023-09-15,False,https://i.scdn.co/image/ab67616d0000b27334f21d3047d85440dfa37f10
2023-08-11,18,,Yng Lvcas & Peso Pluma,97.0,234352,single,2,2023-03-17,True,https://i.scdn.co/image/ab67616d0000b273a04be3ad7c8c67f4109111a9
2023-12-24,33,"One Of The Girls (with JENNIE, Lily Rose Depp)",,94.0,244684,single,3,2023-06-23,False,https://i.scdn.co/image/ab67616d0000b273b0dd6a5cd1dec96c4119c262
2024-09-06,22,"One Of The Girls (with JENNIE, Lily Rose Depp)",,,244684,single,3,2023-06-23,False,https://i.scdn.co/image/ab67616d0000b273b0dd6a5cd1dec96c4119c262
2023-12-14,45,,,76.0,159400,album,14,2023-12-08,True,https://i.scdn.co/image/ab67616d0000b27377eb7a5b9367de79c3b92a49
2023-12-29,16,LUNA,Feid,89.0,196800,album,10,2023-12-01,False,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242
2023-09-08,7,Dance The Night - From Barbie The Album,Dua Lipa,97.0,176579,single,1,2023-05-25,False,https://i.scdn.co/image/ab67616d0000b2737dd3ba455ee3390cb55b0192
2023-12-02,4,You’re Losing Me (From The Vault),Taylor Swift,86.0,277831,single,1,2023-11-29,False,https://i.scdn.co/image/ab67616d0000b2734fe1868aa6838eb595f3673a
2024-08-14,50,Ohnana,Kapo,88.0,156577,single,1,2024-06-06,False,https://i.scdn.co/image/ab67616d0000b273bec27af08f82b25eb198be4d
2023-09-02,14,Flowers,Miley Cyrus,94.0,200600,album,13,2023-03-10,False,https://i.scdn.co/image/ab67616d0000b27358039b5147731b6e52202e46
2024-01-20,14,"Young Miko: Bzrp Music Sessions, Vol. 58",Bizarrap & Young Miko,90.0,187172,UNKNOWN,1,2024-01-10,False,https://i.scdn.co/image/ab67616d0000b2737b58409ef2fbbcd4d0f4ed05
2023-05-18,13,Acróstico,Shakira,81.0,170785,single,1,2023-05-11,False,https://i.scdn.co/image/ab67616d0000b273bd6bbd68940f38c764524b63
2023-06-11,34,Last Night,Morgan Wallen,89.0,163854,album,36,2023-03-03,True,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9
2023-11-06,36,IDGAF (feat. Yeat),Drake,94.0,260111,album,23,2023-10-06,True,https://i.scdn.co/image/ab67616d0000b2737d384516b23347e92a587ed1
2023-10-25,48,august,Taylor Swift,92.0,261922,album,16,2020-07-24,False,https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc
2024-05-30,31,Slow It Down,Benson Boone,90.0,161831,album,15,2024-04-05,False,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
2023-06-08,40,PRC,,,184066,single,1,2023-01-23,True,https://i.scdn.co/image/ab67616d0000b2737be314e2f66a9f7ee732395e
2023-09-27,23,,The Weeknd,92.0,230453,album,18,2016-11-25,True,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452
